name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cupertino,2024-03-08,66.7,42.6,54.1,66.7,42.6,54.1,42.3,67.7,0,0,0,,0,0,8.1,8.5,340.9,1021.1,5.1,9.9,215.5,18.7,8,10,2024-03-08T06:28:23,2024-03-08T18:09:36,0.95,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-09,63.8,49.2,55.8,63.8,48.7,55.7,46.2,71.2,0,0,0,,0,0,9.2,13.3,346.8,1021.1,64.4,9.8,187.2,16,8,10,2024-03-09T06:26:56,2024-03-09T18:10:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-10,64.2,51.5,57.1,64.2,51.5,57.1,44.5,64.1,0,0,0,,0,0,16.1,11,23,1018.8,80,9.8,193.7,16.1,9,10,2024-03-10T07:25:28,2024-03-10T19:11:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-11,60.6,50.6,55.7,60.6,50.6,55.7,44.7,67.5,0.084,100,37.5,rain,0,0,18.3,12.1,313.2,1018.5,84.6,8.6,172.1,14.8,10,10,2024-03-11T07:24:00,2024-03-11T19:12:26,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-12,61.9,52.5,56.1,61.9,52.5,56.1,46.5,70.9,0.041,100,20.83,rain,0,0,18.3,15.5,293.5,1021.1,86.2,9.2,116.5,9.9,5,10,2024-03-12T07:22:32,2024-03-12T19:13:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-13,64.7,47.1,55.1,64.7,47.1,54.9,42.7,64.4,0,0,0,,0,0,21.9,14.3,314.8,1021.5,33.3,9.7,211,18.1,8,10,2024-03-13T07:21:03,2024-03-13T19:14:17,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-14,69.1,53.4,60.4,69.1,53.4,60.4,30.5,33.7,0,0,0,,0,0,31.1,18.4,0.2,1015.9,0,9.9,234,20.3,8,10,2024-03-14T07:19:34,2024-03-14T19:15:13,0.15,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-15,74,55.9,63.9,74,55.9,63.9,32.4,31.3,0,0,0,,0,0,29.3,12.5,345.4,1010.4,3.1,9.8,233.5,19.9,8,10,2024-03-15T07:18:05,2024-03-15T19:16:08,0.18,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-16,70,48.1,59.3,70,45.4,59.1,40.9,52.5,0,0,0,,0,0,11.4,16.1,357.7,1015.6,3,9.7,232.8,19.9,8,10,2024-03-16T07:16:36,2024-03-16T19:17:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-17,67.6,47.8,57.2,67.6,47.8,57.2,45.4,66,0,0,0,,0,0,21.9,14.3,339.6,1018.9,9.1,9.7,227.5,19.7,8,10,2024-03-17T07:15:06,2024-03-17T19:17:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-18,68.6,46.4,57.2,68.6,46.4,57.2,46.6,68.5,0,0,0,,0,0,10.3,12.1,336.2,1019,14.8,9.5,231.7,19.9,8,10,2024-03-18T07:13:36,2024-03-18T19:18:54,0.28,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-19,67.7,53,58.3,67.7,53,58.3,49.5,73.6,0,0,0,,0,0,11.4,13.7,335.7,1018.6,43.7,9.3,226.3,19.5,8,10,2024-03-19T07:12:06,2024-03-19T19:19:48,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-20,66.4,47.8,56.8,66.4,47.8,56.8,47,71.4,0,0,0,,0,0,12.8,16.5,339.4,1018.4,16.4,9.3,228.2,19.7,8,10,2024-03-20T07:10:36,2024-03-20T19:20:43,0.35,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-21,71.5,50.2,59,71.5,50.2,59,47.8,67.6,0,0,0,,0,0,9.2,13.8,335.6,1019.7,38.2,9.9,231.4,20.1,8,10,2024-03-21T07:09:06,2024-03-21T19:21:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-22,68,51.1,58.7,68,51.1,58.7,48.4,69.9,0.414,100,16.67,rain,0,0,29.3,15.4,182.5,1015.8,53.7,9.1,185.3,16,10,10,2024-03-22T07:07:36,2024-03-22T19:22:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-23,60.4,50.1,54.1,60.4,50.1,54.1,46.9,78.2,0.326,100,79.17,rain,0,0,25.1,15.4,222.6,1011.7,81.7,9,168.2,14.5,8,10,2024-03-23T07:06:06,2024-03-23T19:23:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-24,61.9,48.2,54.5,61.9,46.2,54.3,46.1,74.7,0.185,100,37.5,rain,0,0,28.2,18.5,293.4,1011.8,70.4,9.4,209,18.1,9,10,2024-03-24T07:04:35,2024-03-24T19:24:20,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-25,62.1,52,55.8,62.1,52,55.8,44.4,66.1,0,0,0,,0,0,23,12.1,300.7,1016,80.2,9.9,194.6,16.8,10,10,2024-03-25T07:03:05,2024-03-25T19:25:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-26,61.6,50.9,55.7,61.6,50.9,55.7,45.8,70,0,0,0,,0,0,19.7,14.4,323.7,1019.5,64,9.9,191.2,16.5,8,10,2024-03-26T07:01:35,2024-03-26T19:26:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-27,62.7,45.8,54.8,62.7,44.4,54.6,46.4,74.2,0.013,100,8.33,rain,0,0,19.5,10.5,166.2,1020.3,62.7,9.6,104.9,9.2,6,10,2024-03-27T07:00:05,2024-03-27T19:27:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-28,61,48.6,55.5,61,46.6,55.4,45,69.2,0.105,100,16.67,rain,0,0,23,12.8,307.2,1018.2,71.1,9.3,188.2,16.2,10,10,2024-03-28T06:58:36,2024-03-28T19:27:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-29,57.9,48.7,51.9,57.9,45.7,51.4,43.9,74.7,0.275,100,33.33,rain,0,0,34.4,21.5,137.7,1007.5,74,9,71.1,6.1,5,10,2024-03-29T06:57:06,2024-03-29T19:28:49,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSJC,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-30,62.7,47.5,54.5,62.7,44,53.9,45.1,72.1,0.171,100,20.83,rain,0,0,24.2,12.4,102.1,1003.1,68.3,9.6,154.3,13.4,8,10,2024-03-30T06:55:36,2024-03-30T19:29:43,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSJC,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-03-31,66.3,44.9,55,66.3,43.6,54.7,45.7,72.9,0,0,0,,0,0,18.3,16.3,333.2,1008.3,49.7,9.8,235.1,20.5,9,10,2024-03-31T06:54:07,2024-03-31T19:30:36,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-01,71.4,46.9,58.6,71.4,46.9,58.5,43.8,60.9,0,0,0,,0,0,13.9,12.1,327.9,1016.4,4.2,9.6,264.2,22.9,9,10,2024-04-01T06:52:38,2024-04-01T19:31:30,0.75,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-02,72.4,50,59.7,72.4,48.4,59.6,46.8,63.7,0,0,0,,0,0,9.2,12.7,328.3,1024,1.7,9.8,258.8,22.4,9,10,2024-04-02T06:51:09,2024-04-02T19:32:24,0.79,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-03,63.7,52.5,56.9,63.7,52.5,56.9,48.1,72.8,0,0,0,,0,0,27.7,15.7,321.4,1021.2,66.5,9.7,250.6,21.7,9,10,2024-04-03T06:49:41,2024-04-03T19:33:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-04,54.8,43.9,49.3,54.8,39.6,47.3,38.2,66.8,0.35,100,50,rain,0,0,28.7,14.8,189.8,1009.8,90.2,8.8,165.5,14.4,10,10,2024-04-04T06:48:13,2024-04-04T19:34:11,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-05,57.2,42.9,49.5,57.2,38.5,48.5,38.1,66.8,0.036,100,16.67,rain,0,0,26.6,15.4,309.9,1013,78,9.9,234.8,20.4,10,10,2024-04-05T06:46:45,2024-04-05T19:35:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-06,59.7,41.7,51.3,59.7,39.6,50.8,37.3,60.4,0,0,0,,0,0,23.6,15.6,337.9,1024.9,34.2,9.9,261.3,22.6,10,10,2024-04-06T06:45:18,2024-04-06T19:35:58,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-07,62.5,43.4,53.1,62.5,41.9,52.9,39.9,61.9,0,0,0,,0,0,21,14.9,325.1,1022.5,30.4,9.9,245.6,21.2,9,10,2024-04-07T06:43:51,2024-04-07T19:36:52,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-08,69.4,45.7,57.2,69.4,45.7,57.2,42.2,59.5,0,0,0,,0,0,20.8,14.3,336.3,1019.4,3.3,9.8,259.4,22.5,9,10,2024-04-08T06:42:24,2024-04-08T19:37:46,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-09,74.3,48.5,60.8,74.3,47.1,60.7,44.7,57.8,0,0,0,,0,0,13.9,13,334.5,1020.4,2.6,9.8,272.9,23.6,9,10,2024-04-09T06:40:58,2024-04-09T19:38:39,0.03,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-10,76.8,50.6,63,76.8,50.6,63,50.4,65.9,0,0,0,,0,0,15,10.9,328.7,1018.8,25.1,9.4,265.8,22.9,9,10,2024-04-10T06:39:33,2024-04-10T19:39:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-11,76.6,55.2,63.9,76.6,55.2,63.9,50.5,63.4,0,0,0,,0,0,16.1,15.9,332.4,1013,16.9,9.3,274.7,23.8,9,10,2024-04-11T06:38:08,2024-04-11T19:40:27,0.1,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-12,66.8,52.6,58.4,66.8,52.6,58.4,46.6,65.9,0,0,0,,0,0,31.5,16.1,209.1,1008.3,34.3,9.7,258.9,22.4,9,10,2024-04-12T06:36:44,2024-04-12T19:41:20,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-13,58.7,47.7,51.8,58.7,42.6,50.3,43.4,73.3,0.308,100,37.5,rain,0,0,28.4,18,146,1012.1,91.3,9.1,58.7,4.8,2,10,2024-04-13T06:35:20,2024-04-13T19:42:14,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-14,61.1,47.2,54,61.1,43.7,53.3,43.9,69.8,0.084,100,20.83,rain,0,0,24.2,13.9,341.7,1018,73.4,9.6,192,16.6,10,10,2024-04-14T06:33:57,2024-04-14T19:43:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-15,66.2,52.9,57.8,66.2,52.9,57.8,47.6,69.4,0,0,0,,0,0,15,14.4,329.8,1021.5,57.9,9.9,224.8,19.5,9,10,2024-04-15T06:32:34,2024-04-15T19:44:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-16,74.5,49.7,61.2,74.5,49.4,61.2,49.9,67.7,0,0,0,,0,0,15,12.1,336.7,1019.7,22.5,9.9,304.6,26.3,9,10,2024-04-16T06:31:13,2024-04-16T19:44:56,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-17,78.5,54.8,64.6,78.5,54.8,64.6,52.8,67,0,0,0,,0,0,12.8,13.4,327.8,1016.3,41.6,9.5,275.8,23.8,10,10,2024-04-17T06:29:52,2024-04-17T19:45:50,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-18,74.3,55.7,63.4,74.3,55.7,63.4,52.8,69.5,0,0,0,,0,0,21.9,16.6,324.3,1013.8,22.5,8.5,238.6,20.6,10,10,2024-04-18T06:28:31,2024-04-18T19:46:44,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-19,69.6,51.1,59.3,69.6,51.1,59.3,49.5,70.9,0,0,0,,0,0,12.8,14.9,352.9,1014.7,27.4,8.8,268.4,23.1,9,10,2024-04-19T06:27:12,2024-04-19T19:47:38,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-20,70.9,54.3,61.4,70.9,54.3,61.4,46.8,61.8,0,0,0,,0,0,25.3,14.9,339.2,1018,36.5,9.3,281.6,24.4,9,10,2024-04-20T06:25:53,2024-04-20T19:48:32,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-21,77.1,51.6,63.8,77.1,51.6,63.8,49.5,60.9,0,0,0,,0,0,12.8,11,342.8,1016.4,8.5,9.5,284.3,24.5,9,10,2024-04-21T06:24:35,2024-04-21T19:49:26,0.43,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-22,78.5,56.2,64.7,78.5,56.2,64.7,52.4,65,0,0,0,,0,0,21.1,15.4,321.7,1010.1,8.3,8.8,278.2,23.9,9,10,2024-04-22T06:23:18,2024-04-22T19:50:20,0.46,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-23,65.1,55.4,59.6,65.1,55.4,59.6,45.5,60.1,0,0,0,,0,0,24.2,13.4,184.7,1014.6,85.8,9.8,171.4,14.8,6,10,2024-04-23T06:22:02,2024-04-23T19:51:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-24,65.6,57.3,60.2,65.6,57.3,60.2,45.1,57.8,0,0,0,,0,0,16.1,11.6,280.1,1017.8,99.5,9.6,148.6,13,6,10,2024-04-24T06:20:47,2024-04-24T19:52:09,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-25,63.8,54,59,63.8,54,59,48.2,68,0,0,0,,0,0,24.2,13.9,304,1019,91,9.8,232.7,20,10,10,2024-04-25T06:19:32,2024-04-25T19:53:03,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-26,65.9,53.9,59.6,65.9,53.9,59.6,47.7,65.2,0,0,0,,0,0,29.9,20,303.4,1017.1,81.2,9.8,248.6,21.5,10,10,2024-04-26T06:18:19,2024-04-26T19:53:57,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-27,68.5,49.2,58.1,68.5,49.2,58.1,45.4,63.6,0,0,0,,0,0,28.2,17.4,335.4,1018.8,12.6,9.9,290.1,25,9,10,2024-04-27T06:17:07,2024-04-27T19:54:51,0.63,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-28,70.2,51.6,60,70.2,51.6,60,46.4,61.8,0,0,0,,0,0,27.7,15.7,326.2,1019.9,10,9.9,296.5,25.7,9,10,2024-04-28T06:15:56,2024-04-28T19:55:45,0.67,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-29,71.7,51.6,59.9,71.7,51.6,59.9,43.7,56.9,0,0,0,,0,0,28.9,18.4,331.7,1018.5,3.3,9.8,300.9,25.9,10,10,2024-04-29T06:14:45,2024-04-29T19:56:39,0.7,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-04-30,68.8,49.1,58.6,68.8,49.1,58.6,43.6,58.9,0,0,0,,0,0,23,17.1,333.6,1016.5,3.8,9.8,306.3,26.6,10,10,2024-04-30T06:13:36,2024-04-30T19:57:33,0.74,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-01,76.5,49.7,62,76.5,49.7,62,43,53.4,0,0,0,,0,0,20.8,15.4,341,1015.5,2.7,9.4,309.7,26.7,10,10,2024-05-01T06:12:28,2024-05-01T19:58:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-02,72.7,52.9,62.3,72.7,52.9,62.3,48.2,61,0,0,0,,0,0,29.3,19.9,337.8,1015.5,8.4,9.3,303.3,26.2,9,10,2024-05-02T06:11:22,2024-05-02T19:59:21,0.81,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-03,72.2,53.8,61.4,72.2,53.8,61.4,49.1,66.5,0,0,0,,0,0,26.7,18.8,339.3,1013.3,28.3,9.7,304,26.3,9,10,2024-05-03T06:10:16,2024-05-03T20:00:15,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-04,57.5,50.6,54.3,57.5,50.6,54.3,46.8,76.1,0.585,100,33.33,rain,0,0,25.7,12.6,228.7,1011.1,79.5,8.2,80.9,6.9,6,10,2024-05-04T06:09:12,2024-05-04T20:01:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-05,61.9,47.2,54.2,61.9,45.5,54.1,39.6,59.7,0.047,100,12.5,rain,0,0,24.7,18.3,313.5,1017.5,26.4,9.5,306.6,26.5,10,10,2024-05-05T06:08:08,2024-05-05T20:02:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-06,66.1,44.8,55.8,66.1,44.8,55.8,43.4,64.2,0,0,0,,0,0,25.2,19.6,331.2,1020.8,18.6,9.4,307.2,26.6,10,10,2024-05-06T06:07:07,2024-05-06T20:02:55,0.95,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-07,70.3,50.6,59.8,70.3,50.6,59.8,45.1,59.5,0,0,0,,0,0,27.7,15.6,327.9,1017.9,17.6,9.4,314.5,27,9,10,2024-05-07T06:06:06,2024-05-07T20:03:48,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-08,78.6,51.9,66.6,78.6,51.9,66.6,39,40.9,0,0,0,,0,0,26.4,15.5,327.6,1013.2,1.1,9.1,322,27.8,10,10,2024-05-08T06:05:07,2024-05-08T20:04:41,0.02,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-09,83.7,57.3,69.7,81.2,57.3,69.4,42.1,38,0,0,0,,0,0,23,15.5,338.2,1012.2,5,8.6,317.5,27.3,10,10,2024-05-09T06:04:09,2024-05-09T20:05:34,0.05,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-10,83.3,57.5,69.5,81.4,57.5,69.3,49,50.2,0,0,0,,0,0,18.3,14.3,325.5,1013.5,2.8,7.9,318.1,27.4,10,10,2024-05-10T06:03:12,2024-05-10T20:06:26,0.09,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-11,79,58.1,67.7,79,58.1,67.7,51.3,57.4,0,0,0,,0,0,16.1,14.9,330.1,1013,3.3,7.6,320.4,27.6,10,10,2024-05-11T06:02:17,2024-05-11T20:07:18,0.12,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-12,69.2,57.5,62.7,69.2,57.5,62.7,54.3,74.5,0,0,0,,0,0,18.3,14.4,331.6,1014,39.1,7.6,309.6,26.8,10,10,2024-05-12T06:01:23,2024-05-12T20:08:10,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-13,66.8,54.8,59.9,66.8,54.8,59.9,51.4,73.9,0,0,0,,0,0,20.8,13.7,338,1014.3,36.7,8.6,307.3,26.3,9,10,2024-05-13T06:00:31,2024-05-13T20:09:02,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-14,73.9,56.1,62.2,73.9,56.1,62.2,52.5,71.5,0,0,0,,0,0,19.7,13.8,342.8,1012.5,55.4,9.7,307.8,26.7,10,10,2024-05-14T05:59:40,2024-05-14T20:09:53,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-15,72.5,55.8,62.2,72.5,55.8,62.2,53.2,73.3,0,0,0,,0,0,23,13.3,345.8,1012.2,44.6,9.4,304.3,26.2,9,10,2024-05-15T05:58:51,2024-05-15T20:10:44,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-16,73.3,56.3,63.6,73.3,56.3,63.6,53.3,70.3,0,0,0,,0,0,21.9,15.6,11.3,1013.2,46.7,9.7,319.5,27.5,10,10,2024-05-16T05:58:03,2024-05-16T20:11:34,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-17,72.7,57.5,63.2,72.7,57.5,63.2,52.3,68.4,0,0,0,,0,0,21.9,15.5,4.3,1013.1,55.7,9.9,327.1,28.3,10,10,2024-05-17T05:57:17,2024-05-17T20:12:24,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-18,72.5,56.5,62.7,72.5,56.5,62.7,51.6,67.7,0,0,0,,0,0,17.2,15.6,357.4,1013.8,37,9.7,321.5,27.7,9,10,2024-05-18T05:56:32,2024-05-18T20:13:14,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-19,72.4,53,62,72.4,53,62,46.2,58.2,0,0,0,,0,0,25.3,17,358.5,1016,12.3,9.2,326.1,28.1,10,10,2024-05-19T05:55:49,2024-05-19T20:14:02,0.38,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-20,74.2,51.1,61.7,74.2,51.1,61.7,47.2,60.6,0,0,0,,0,0,17.2,16,342.1,1014.3,3.6,8.4,321.8,27.7,10,10,2024-05-20T05:55:08,2024-05-20T20:14:51,0.41,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
